@RELATION seismic-bumps

@ATTRIBUTE 'seismic' {'a','b'}
@ATTRIBUTE 'seismoacoustic' {'a','b','c'}
@ATTRIBUTE 'shift' {'N','W'}
@ATTRIBUTE 'genergy' real
@ATTRIBUTE 'gimpuls' real
@ATTRIBUTE 'goenergy' real
@ATTRIBUTE 'goimpuls' real
@ATTRIBUTE 'ghazard' {'a','b','c'}
@ATTRIBUTE 'nbumps' real
@ATTRIBUTE 'nbumps2' real
@ATTRIBUTE 'nbumps3' real
@ATTRIBUTE 'nbumps4' real
@ATTRIBUTE 'nbumps5' real
@ATTRIBUTE 'nbumps6' real
@ATTRIBUTE 'nbumps7' real
@ATTRIBUTE 'nbumps89' real
@ATTRIBUTE 'senergy' real
@ATTRIBUTE 'maxenergy' real
@ATTRIBUTE 'class' {'0','1'}

@DATA
'a','a','W',891720.0,2037.0,11.0,0.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',1547010.0,3060.0,55.0,38.0,'a',3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6500.0,4000.0,'0'
'a','a','W',1062280.0,1982.0,-27.0,-27.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5200.0,5000.0,'0'
'a','a','W',1661100.0,1772.0,52.0,32.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9000.0,9000.0,'0'
'b','b','W',1132810.0,1893.0,-14.0,34.0,'a',5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,7000.0,3000.0,'1'
'b','a','W',372470.0,1848.0,-35.0,-22.0,'a',3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,70000.0,60000.0,'1'
'a','b','W',833250.0,1840.0,64.0,-6.0,'a',4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,14600.0,10000.0,'0'
'b','b','W',571990.0,1608.0,0.0,-18.0,'a',4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,44000.0,30000.0,'0'
'b','a','N',131820.0,583.0,-47.0,-42.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,'0'
'a','a','N',53320.0,203.0,-31.0,-39.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4000.0,4000.0,'0'
'b','b','W',393140.0,1685.0,-2.0,2.0,'a',3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5200.0,4000.0,'0'
'a','a','N',42560.0,379.0,-73.0,-57.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4000.0,4000.0,'0'
'b','a','W',430310.0,1955.0,92.0,37.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1200.0,1000.0,'0'
'b','a','W',379670.0,1456.0,-21.0,-45.0,'a',2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,40000.0,20000.0,'0'
'b','b','W',887140.0,3327.0,128.0,144.0,'b',5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,6200.0,2000.0,'1'
'b','b','W',690550.0,3915.0,28.0,29.0,'a',3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34400.0,30000.0,'1'
'b','a','W',545470.0,1894.0,-1.0,-29.0,'a',4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,53600.0,30000.0,'0'
'a','a','N',4230.0,48.0,-92.0,-85.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',184710.0,1482.0,61.0,78.0,'a',9.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,49800.0,30000.0,'0'
'b','b','W',127770.0,1141.0,7.0,24.0,'a',4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,44400.0,40000.0,'0'
'a','a','W',34600.0,389.0,-13.0,6.0,'a',4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,15000.0,8000.0,'1'
'b','a','W',26190.0,246.0,-29.0,-33.0,'a',3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,20500.0,20000.0,'0'
'b','b','N',10370.0,134.0,-44.0,-6.0,'a',3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6300.0,4000.0,'1'
'b','a','W',73420.0,1202.0,53.0,96.0,'a',5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,30200.0,20000.0,'0'
'b','a','W',28300.0,569.0,-41.0,-20.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8000.0,8000.0,'0'
'b','b','N',15500.0,255.0,72.0,86.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,'0'
'a','b','N',19320.0,320.0,106.0,118.0,'b',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2300.0,2000.0,'1'
'b','b','W',93190.0,439.0,82.0,-53.0,'a',4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,81400.0,70000.0,'0'
'a','a','W',86740.0,486.0,17.0,25.0,'a',2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9000.0,7000.0,'0'
'a','a','W',47370.0,296.0,-30.0,-28.0,'a',4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,8800.0,7000.0,'0'
'a','a','W',39050.0,305.0,-40.0,-19.0,'a',3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,700.0,'0'
'a','b','N',3020.0,29.0,-53.0,-40.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',12580.0,120.0,-73.0,-74.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,'0'
'a','a','N',2020.0,18.0,-76.0,-76.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,'0'
'a','a','W',34280.0,460.0,-12.0,5.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,'0'
'b','b','W',92780.0,1256.0,173.0,172.0,'b',5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,23500.0,20000.0,'1'
'a','b','W',46580.0,260.0,-56.0,-48.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,'0'
'a','a','W',37710.0,233.0,2.0,-12.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,'0'
'b','a','W',8610.0,79.0,-74.0,-69.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,'0'
'a','a','N',5640.0,58.0,6.0,17.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,'0'
'b','a','W',40250.0,451.0,91.0,91.0,'a',4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2900.0,2000.0,'0'
'a','a','W',45350.0,469.0,14.0,21.0,'a',4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,6400.0,3000.0,'0'
'a','b','W',31710.0,352.0,-20.0,-9.0,'a',2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,500.0,'0'
'a','b','W',20160.0,243.0,-47.0,-36.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2700.0,2000.0,'1'
'b','b','W',50890.0,602.0,42.0,69.0,'a',2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,70500.0,70000.0,'0'
'b','a','W',40880.0,519.0,12.0,40.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,'0'
'b','a','W',51660.0,626.0,19.0,29.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,'0'
'a','b','W',23290.0,592.0,-58.0,-37.0,'b',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,'0'
'a','b','W',21000.0,523.0,-61.0,-44.0,'b',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8000.0,8000.0,'0'
'a','a','N',29290.0,235.0,-20.0,24.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,'0'
'a','b','W',133430.0,1074.0,5.0,-9.0,'a',6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,16700.0,8000.0,'0'
'a','b','W',156780.0,1301.0,10.0,6.0,'a',4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4700.0,3000.0,'0'
'b','b','W',306400.0,2522.0,112.0,98.0,'b',3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,31000.0,30000.0,'1'
'b','a','W',185910.0,2451.0,8.0,24.0,'a',8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,11300.0,4000.0,'0'
'a','a','N',9980.0,170.0,-54.0,-13.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,'0'
'b','a','W',68920.0,1004.0,-59.0,-51.0,'a',3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,66000.0,60000.0,'0'
'a','a','W',93120.0,1238.0,-32.0,-38.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,'0'
'a','a','W',29990.0,203.0,-55.0,-75.0,'a',3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,9400.0,6000.0,'0'
'a','a','W',33660.0,248.0,9.0,28.0,'a',4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,11100.0,8000.0,'0'
'a','a','N',6430.0,30.0,-33.0,-79.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,'0'
'a','b','N',13060.0,81.0,96.0,-18.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',24790.0,236.0,-31.0,-17.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,'0'
'a','a','W',43490.0,352.0,26.0,24.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',39880.0,342.0,15.0,21.0,'a',3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2800.0,1000.0,'0'
'a','a','W',47690.0,518.0,42.0,63.0,'a',6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,7400.0,3000.0,'0'
'a','a','W',12610.0,157.0,-61.0,-52.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,'0'
'b','b','W',9130.0,68.0,-64.0,-75.0,'a',3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,1000.0,'0'
'a','b','N',1200.0,15.0,-79.0,-74.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',1020.0,10.0,-81.0,-82.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',2360.0,16.0,-54.0,-71.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',500.0,7.0,-83.0,-82.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',3330.0,37.0,-42.0,-39.0,'a',2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,900.0,'0'
'a','a','W',85240.0,140.0,-47.0,-51.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,'0'
'a','a','W',65320.0,128.0,-29.0,-25.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,'0'
'a','a','W',105160.0,284.0,34.0,66.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6000.0,6000.0,'0'
'a','b','W',107250.0,168.0,43.0,-8.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','N',48590.0,134.0,28.0,84.0,'b',1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20000.0,20000.0,'0'
'b','b','N',19370.0,63.0,-49.0,-20.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',9490.0,26.0,-60.0,-61.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',16480.0,44.0,-14.0,-20.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',19030.0,46.0,20.0,0.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9000.0,9000.0,'0'
'a','b','N',48650.0,73.0,-51.0,-51.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',9070.0,28.0,1.0,-30.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',7990.0,20.0,-34.0,-50.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',7590.0,20.0,-31.0,-50.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',18600.0,29.0,60.0,-42.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',7400.0,25.0,-12.0,-38.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',1160.0,20.0,-83.0,-50.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',2720.0,23.0,-34.0,-42.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',3460.0,47.0,14.0,18.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',2180.0,10.0,-24.0,-75.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',1380.0,56.0,-49.0,40.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',2920.0,16.0,13.0,-60.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',2700.0,14.0,-3.0,-65.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',2810.0,7.0,15.0,-82.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',2350.0,19.0,-4.0,-52.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',3680.0,22.0,44.0,-45.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',1070.0,10.0,-64.0,-75.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',3130.0,25.0,6.0,-38.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',2890.0,28.0,2.0,-30.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',5630.0,98.0,64.0,86.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',3610.0,154.0,-67.0,-55.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',18470.0,525.0,-46.0,-41.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',10160.0,278.0,-5.0,15.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',36250.0,361.0,42.0,-28.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',27590.0,314.0,6.0,-35.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',13000.0,311.0,-50.0,-36.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',14390.0,329.0,34.0,36.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',5420.0,163.0,-46.0,-29.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',6510.0,187.0,-35.0,-19.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','N',11660.0,330.0,26.0,49.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',19860.0,300.0,-24.0,-21.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','N',17620.0,557.0,91.0,151.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,'0'
'a','a','N',8100.0,300.0,-12.0,35.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',17730.0,134.0,97.0,-38.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',2770.0,45.0,-67.0,-79.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',2960.0,91.0,-19.0,-16.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',17710.0,191.0,-22.0,-52.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',23210.0,264.0,12.0,-27.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,'0'
'a','b','W',8690.0,251.0,-34.0,-23.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',12800.0,213.0,-22.0,-20.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',15740.0,278.0,8.0,-24.0,'b',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,'0'
'a','b','W',26740.0,583.0,83.0,60.0,'b',2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,800.0,'0'
'a','b','W',21000.0,483.0,40.0,28.0,'b',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,'0'
'a','b','W',12980.0,436.0,-13.0,16.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',26860.0,458.0,244.0,153.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',24690.0,565.0,56.0,42.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',10210.0,394.0,169.0,251.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',21300.0,710.0,19.0,55.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,'0'
'b','b','W',21770.0,292.0,35.0,28.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','N',10690.0,367.0,182.0,227.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',33400.0,749.0,81.0,52.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',32670.0,476.0,103.0,95.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,'0'
'a','a','N',5590.0,261.0,-40.0,-16.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,'0'
'a','a','N',8510.0,104.0,22.0,-38.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',8720.0,175.0,-48.0,-31.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',11730.0,336.0,34.0,13.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',4170.0,224.0,-78.0,-64.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',10160.0,437.0,-40.0,-21.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',16240.0,673.0,22.0,74.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',13260.0,563.0,-8.0,36.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',33430.0,518.0,105.0,80.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',54860.0,989.0,233.0,115.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',72090.0,1139.0,338.0,147.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',58100.0,1267.0,161.0,113.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,'0'
'b','b','W',42350.0,1625.0,70.0,144.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',9730.0,488.0,-71.0,-47.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',28930.0,948.0,-13.0,3.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','N',25390.0,861.0,176.0,182.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',69390.0,1107.0,104.0,16.0,'b',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3700.0,3000.0,'0'
'a','b','N',17670.0,255.0,130.0,56.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',11240.0,554.0,22.0,82.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',9870.0,360.0,5.0,14.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',55200.0,1259.0,35.0,9.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4000.0,4000.0,'1'
'b','b','N',13330.0,443.0,29.0,26.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',19370.0,351.0,-44.0,-38.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',33930.0,486.0,-2.0,-14.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4000.0,4000.0,'0'
'a','b','W',35910.0,636.0,8.0,19.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',40610.0,672.0,22.0,25.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',13330.0,671.0,-64.0,-39.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',44800.0,350.0,253.0,52.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',35450.0,567.0,6.0,8.0,'a',2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,500.0,'1'
'a','b','N',30110.0,1068.0,199.0,207.0,'b',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,'0'
'a','b','W',21750.0,635.0,-38.0,-40.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',29550.0,486.0,-16.0,-13.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',24650.0,391.0,-30.0,-30.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
